recordNumber,countyName,StateName,recordID,s3FilePath,pageCount,fileSizeBytes,_ModifiedDateTime,_ModifiedBy,recordID,sourceFilePath,storageFilePath,originalFileName,fileType,fileExtension,gathererID,receivedDate,bookTypeID,countyID,stateID,volume,page,outsourceID,outsourcedDate,stapled,stapleInspectorNumber,stapleQcDate,statusID,keyerNumber,reassignedTo,keyedDate,modifiedDate,inspectorNumber,qcDate,manualAccept,manualReject,qaReserved,holding,keyerComments,supervisorComments,pendingDate,exported,exportDate,RecordDate,effectiveDate,instrumentTypeID,recordNumber,instrumentDate,fileDate,remarks,MultipleLeasesForTract,AreaAmount,AreaNotAvailable,LandDescriptionNotAvailable,DepthsCoveredType,DepthsCoveredFrom,DepthsCoveredTo,Extension,ExtensionLength,ExtensionType,ExtensionBonus,ExtensionBLM,ExtensionState,TermLength,TermType,TermAvailable,RoyaltyAmount,DelayRental,RentalAmount,RentalBonus,DRVolumePage,DRRecordNumber,needsRedaction,ExportedToWeb2,ExportedToWeb2Date,ExportedToWeb,ExportedToWebDate,FAQDate,FAQAnsweredDate,FAQAnsweredBy,PoorImage,NoPriorReference,MIP,HandWritten,_CreatedDateTime,_CreatedBy,_ModifiedDateTime,_ModifiedBy,causeNumber,qcBatchID,auditBatchID,IsWebDoc,SiteId,Url,recordIsLease,recordIsCourthouse,recordIsAssignment,prevQCBID,ParcelNumber,InstrumentTypeFull,TotalPages,Consideration,InstrumentTypeFullId,CountyID,StateID,CountyName,priority,isPLSS,ExportToHalfile,HalfileExportPath,ExportToWeb,WebExportPathForImages,PriorityOutsource_0,PriorityOutsource_11,PriorityOutsource_12,CSWebCountyName,assignmentCounty,assignmentPriority,inReport,isCourthouse,isLeasing,Div1CountyID,isCHD,UseCOLE,diCourthouse2ImageExporter,s3key,StateID,StateName,StateAbbreviation
01227863,St. Landry,LOUISIANA,05042e58-b49b-46b3-896b-59dd41df2165,s3://enverus-courthouse-prod-chd-plants/la/st landry/0504/05042e58-b49b-46b3-896b-59dd41df2165.pdf,3,107573,2026-07-02 11:00:10.430,LND-8093,05042e58-b49b-46b3-896b-59dd41df2165,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\0504,05042e58-b49b-46b3-896b-59dd41df2165.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 06:08:34.043,2023-01-13 06:08:34.043,637,2023-01-13 07:14:38.563,1,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-01-10 00:00:00.000,SMEM,01227863,2021-01-10 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,43.2,0,-1,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,0,NULL,NULL,1,0,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227847,St. Landry,LOUISIANA,e52f4d17-d6c3-4739-96b0-64953273f5ae,s3://enverus-courthouse-prod-chd-plants/la/st landry/e52f/e52f4d17-d6c3-4739-96b0-64953273f5ae.pdf,3,105426,2026-07-02 11:00:09.360,LND-8093,e52f4d17-d6c3-4739-96b0-64953273f5ae,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\e52f,e52f4d17-d6c3-4739-96b0-64953273f5ae.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,635,635,2023-01-13 06:52:55.227,2023-01-13 06:52:55.227,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-01-05 00:00:00.000,SMEM,1227847,2021-01-05 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,40,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,dc77ef28-1598-4bc3-a7fe-70fe213d6034,NULL,0,NULL,NULL,1,0,NULL,dc77ef28-1598-4bc3-a7fe-70fe213d6034,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227812,St. Landry,LOUISIANA,123ccd48-c6ee-4d32-9c0b-0e532152771b,s3://enverus-courthouse-prod-chd-plants/la/st landry/123c/123ccd48-c6ee-4d32-9c0b-0e532152771b.pdf,3,110969,2026-07-02 11:00:10.433,LND-8093,123ccd48-c6ee-4d32-9c0b-0e532152771b,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\123c,123ccd48-c6ee-4d32-9c0b-0e532152771b.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 07:12:26.523,2023-01-13 07:12:26.523,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-01-20 00:00:00.000,SMEM,1227812,2021-01-20 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,114.99,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,23331cc8-310e-4c8d-9ca7-a2e72055481b,NULL,0,NULL,NULL,1,0,NULL,23331cc8-310e-4c8d-9ca7-a2e72055481b,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227791,St. Landry,LOUISIANA,e5976dd8-1f11-441d-8ca6-3b0e798dbbfe,s3://enverus-courthouse-prod-chd-plants/la/st landry/e597/e5976dd8-1f11-441d-8ca6-3b0e798dbbfe.pdf,3,108455,2026-07-02 11:00:07.877,LND-8093,e5976dd8-1f11-441d-8ca6-3b0e798dbbfe,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\e597,e5976dd8-1f11-441d-8ca6-3b0e798dbbfe.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,635,635,2023-01-13 05:30:22.753,2023-01-13 05:30:22.753,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-23 00:00:00.000,OP,1227791,2020-09-23 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,7.05,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,a883f5c0-26c7-417e-9849-7add6d5fbbb4,NULL,0,NULL,NULL,1,0,NULL,a883f5c0-26c7-417e-9849-7add6d5fbbb4,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227835,St. Landry,LOUISIANA,119efe01-f457-4e48-9567-67e096acb738,s3://enverus-courthouse-prod-chd-plants/la/st landry/119e/119efe01-f457-4e48-9567-67e096acb738.pdf,3,106267,2026-07-02 11:00:05.553,LND-8093,119efe01-f457-4e48-9567-67e096acb738,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\119e,119efe01-f457-4e48-9567-67e096acb738.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 07:43:28.443,2023-01-13 07:43:28.443,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-30 00:00:00.000,SMEM,1227835,2020-09-30 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,31.42,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,0,NULL,NULL,1,0,NULL,c2b15a23-06ec-4559-87f6-38fd2271f179,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227836,St. Landry,LOUISIANA,f64648ac-dd78-404e-9718-03203498d2d8,s3://enverus-courthouse-prod-chd-plants/la/st landry/f646/f64648ac-dd78-404e-9718-03203498d2d8.pdf,3,105313,2026-07-02 11:00:07.113,LND-8093,f64648ac-dd78-404e-9718-03203498d2d8,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\f646,f64648ac-dd78-404e-9718-03203498d2d8.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,630,630,2023-01-13 06:59:30.420,2023-01-13 06:59:30.420,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-11 00:00:00.000,SMEM,1227836,2020-09-15 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,15.05,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,NULL,NULL,0,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,ab47dbb4-69fa-4f09-925d-712bc4cb0ad7,NULL,0,NULL,NULL,1,0,NULL,ab47dbb4-69fa-4f09-925d-712bc4cb0ad7,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
01227822,St. Landry,LOUISIANA,fe0a2da3-ca32-46f0-9cbf-75596c05d180,s3://enverus-courthouse-prod-chd-plants/la/st landry/fe0a/fe0a2da3-ca32-46f0-9cbf-75596c05d180.pdf,3,120274,2026-07-02 11:00:08.403,LND-8093,fe0a2da3-ca32-46f0-9cbf-75596c05d180,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\fe0a,fe0a2da3-ca32-46f0-9cbf-75596c05d180.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 05:25:06.637,2023-01-13 05:25:06.637,637,2023-01-13 07:14:38.697,1,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-10-19 00:00:00.000,SMEM,01227822,2020-10-19 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,15.298,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,0,NULL,NULL,1,0,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227837,St. Landry,LOUISIANA,c42687ae-cf4a-4cd8-a0fb-65f435fa1083,s3://enverus-courthouse-prod-chd-plants/la/st landry/c426/c42687ae-cf4a-4cd8-a0fb-65f435fa1083.pdf,3,121424,2026-07-02 11:00:09.150,LND-8093,c42687ae-cf4a-4cd8-a0fb-65f435fa1083,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\c426,c42687ae-cf4a-4cd8-a0fb-65f435fa1083.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,635,635,2023-01-13 06:26:20.430,2023-01-13 06:26:20.430,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-01 00:00:00.000,SOP,1227837,2020-09-01 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,NULL,-1,-1,NULL,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-1,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,dc77ef28-1598-4bc3-a7fe-70fe213d6034,NULL,0,NULL,NULL,1,0,NULL,dc77ef28-1598-4bc3-a7fe-70fe213d6034,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227801,St. Landry,LOUISIANA,c93fc15f-e9fc-49e8-aa26-f7e5fdc6f7a2,s3://enverus-courthouse-prod-chd-plants/la/st landry/c93f/c93fc15f-e9fc-49e8-aa26-f7e5fdc6f7a2.pdf,3,115235,2026-07-02 11:00:07.323,LND-8093,c93fc15f-e9fc-49e8-aa26-f7e5fdc6f7a2,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\c93f,c93fc15f-e9fc-49e8-aa26-f7e5fdc6f7a2.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 06:25:49.607,2023-01-13 06:25:49.607,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-23 00:00:00.000,SMEM,1227801,2020-09-23 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,55.471,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,0,NULL,NULL,1,0,NULL,b5763525-0165-4257-b2c2-a70237631dfe,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227790,St. Landry,LOUISIANA,ba464518-bc40-402d-81c1-1daaaba0345d,s3://enverus-courthouse-prod-chd-plants/la/st landry/ba46/ba464518-bc40-402d-81c1-1daaaba0345d.pdf,3,119926,2026-07-02 11:00:08.030,LND-8093,ba464518-bc40-402d-81c1-1daaaba0345d,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\ba46,ba464518-bc40-402d-81c1-1daaaba0345d.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 05:44:31.060,2023-01-13 05:44:31.060,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-30 00:00:00.000,SMEM,1227790,2020-09-30 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,55.64,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,dda6b740-5f3f-4612-aac5-10000c043a22,NULL,0,NULL,NULL,1,0,NULL,dda6b740-5f3f-4612-aac5-10000c043a22,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227789,St. Landry,LOUISIANA,bf814b09-5682-4699-859b-089dbac5b22e,s3://enverus-courthouse-prod-chd-plants/la/st landry/bf81/bf814b09-5682-4699-859b-089dbac5b22e.pdf,3,103536,2026-07-02 11:00:04.060,LND-8093,bf814b09-5682-4699-859b-089dbac5b22e,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\bf81,bf814b09-5682-4699-859b-089dbac5b22e.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 07:00:27.900,2023-01-13 07:00:27.900,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-30 00:00:00.000,SMEM,1227789,2020-09-30 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,11.82,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,eea00fa0-77ab-42ae-9452-038453fb45d7,NULL,0,NULL,NULL,1,0,NULL,eea00fa0-77ab-42ae-9452-038453fb45d7,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227861,St. Landry,LOUISIANA,a4e4c3bd-8aa8-4d83-8eeb-81824f2fef07,s3://enverus-courthouse-prod-chd-plants/la/st landry/a4e4/a4e4c3bd-8aa8-4d83-8eeb-81824f2fef07.pdf,3,108558,2026-07-02 11:00:06.193,LND-8093,a4e4c3bd-8aa8-4d83-8eeb-81824f2fef07,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\a4e4,a4e4c3bd-8aa8-4d83-8eeb-81824f2fef07.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,642,642,2023-01-13 07:48:04.130,2023-01-13 07:48:04.130,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2021-01-10 00:00:00.000,SMEM,1227861,2021-01-10 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,43.2,0,-1,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,eea00fa0-77ab-42ae-9452-038453fb45d7,NULL,0,NULL,NULL,1,0,NULL,eea00fa0-77ab-42ae-9452-038453fb45d7,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227816,St. Landry,LOUISIANA,a7485d41-81c6-4a92-8303-6bf3a4bf5306,s3://enverus-courthouse-prod-chd-plants/la/st landry/a748/a7485d41-81c6-4a92-8303-6bf3a4bf5306.pdf,3,119911,2026-07-02 11:00:07.433,LND-8093,a7485d41-81c6-4a92-8303-6bf3a4bf5306,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\a748,a7485d41-81c6-4a92-8303-6bf3a4bf5306.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 06:28:05.570,2023-01-13 06:28:05.570,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-24 00:00:00.000,2020-09-11 00:00:00.000,SMEM,1227816,2020-09-11 00:00:00.000,2022-03-24 00:00:00.000,NULL,0,52.25,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-14 00:04:55.050,cs_updates,NULL,8cbe58ab-3302-4cf8-9657-30e51e80dc2c,NULL,0,NULL,NULL,1,0,NULL,8cbe58ab-3302-4cf8-9657-30e51e80dc2c,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
1227712,St. Landry,LOUISIANA,f4b54be5-7497-4b97-be63-dcbefd300f07,s3://enverus-courthouse-prod-chd-plants/la/st landry/f4b5/f4b54be5-7497-4b97-be63-dcbefd300f07.pdf,3,117062,2026-07-02 11:00:05.213,LND-8093,f4b54be5-7497-4b97-be63-dcbefd300f07,\\smb.dc2isilon.na.drillinginfo.com\lease_data_entry\data_sources\nondigital_data\updates\ST_LANDRY_UPDATES_202212141432_0,\\smb.dc2isilon.na.drillinginfo.com\CS_TitleImages\CountyScansTitleImages\gpdm_imagestore\St. Landry_IMAGES\f4b5,f4b54be5-7497-4b97-be63-dcbefd300f07.pdf,.pdf,.pdf,12,2022-12-28 12:50:46.177,NULL,445,22,NULL,NULL,28,2022-12-28 12:50:46.177,1,NULL,NULL,4,631,631,2023-01-13 08:59:05.260,2023-01-13 08:59:05.260,NULL,NULL,0,0,0,0,NULL,NULL,NULL,0,NULL,2022-03-23 00:00:00.000,2020-12-05 00:00:00.000,SMEM,1227712,2020-12-05 00:00:00.000,2022-03-23 00:00:00.000,NULL,0,7.748,0,0,No Data,NULL,NULL,0,NULL,NULL,NULL,0,0,5,Years,1,NULL,0,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2022-12-28 12:50:49.277,cs_updates,2023-01-16 01:19:39.887,dataentry,NULL,39fd2b9e-3b5d-4c80-8782-a8fa2008807e,NULL,0,NULL,NULL,1,0,NULL,39fd2b9e-3b5d-4c80-8782-a8fa2008807e,NULL,NOTICE OF GEOPHYSICAL PERMIT AND OPTION TO ACQUIRE OIL GAS AND MINERAL LEASE,3,NULL,69879,445,22,St. Landry,0,1,NULL,NULL,NULL,NULL,500,500,500,NULL,NULL,NULL,0,0,1,326,NULL,1,NULL,la/st landry,22,LOUISIANA,LA
